"SourceAccount","DestinationAccount","Date","Time","TrackingId","Amount","Type","TransactionId"
"5000000380","9000000053","09/22/2017","18:59:16","301676","300,000","کارت به کارت","54242971223"
"2000000260","3000000122","10/7/2018","21:02:38","669492","160,000","کارت به کارت","44598631781"
"6000000369","2000000116","5/5/2017","20:03:39","644485","200,000","کارت به کارت","40038042375"
"5000000046","7000000349","03/20/2017","2:03:57","658485","8,320,000","پایا","12801646889"
"1000000175","2000000366","12/14/2018","17:18:53","393969","210,000","کارت به کارت","79552387862"
"8000000461","4000000064","2/10/2018","4:41:47","193485","750,000","کارت به کارت","92215896517"
"8000000447","4000000251","10/11/2018","21:02:58","399320","7,990,000","پایا","66946729034"
"1000000152","3000000160","1/8/2018","5:22:01","397272","995,800,000","ساتنا","22588045835"
"9000000353","2000000277","01/19/2018","15:20:52","226311","1,428,700,000","ساتنا","33472344523"
"9000000397","4000000165","11/3/2017","19:32:15","478350","1,090,000","پایا","54806889001"
"2000000031","3000000034","09/21/2017","7:22:14","383302","542,340,000","ساتنا","57198815701"
"3000000084","5000000011","12/26/2019","16:49:03","162960","270,000","کارت به کارت","72281254706"
"1000000460","4000000354","05/13/2019","5:24:22","264904","7,840,000","کارت به کارت","68821140322"
"5000000046","5000000205","03/20/2018","2:56:13","712218","11,930,000","کارت به کارت","83679759105"
"6000000219","2000000075","08/28/2017","18:49:51","391411","3,150,000","پایا","75896312182"
"2000000075","7000000485","3/3/2018","6:24:25","723097","4,310,000","پایا","44014832263"
"7000000057","6000000387","7/2/2017","4:51:05","439802","940,000","کارت به کارت","87334046298"
"8000000137","5000000380","9/6/2018","14:45:27","173764","302,160,000","پایا","23239258294"
"8000000281","5000000163","11/13/2017","10:48:29","472760","1,260,000","کارت به کارت","12567216548"
"9000000014","4000000189","02/28/2019","4:33:03","186491","9,040,000","پایا","31202011262"
"4000000178","5000000296","1/5/2019","5:41:18","317006","211,980,000","پایا","89693352311"
"5000000074","8000000402","6/12/2019","19:23:30","113324","590,000","کارت به کارت","54999756028"
"3000000050","2000000112","07/22/2017","16:32:08","874487","661,100,000","ساتنا","39138372710"
"6000000365","5000000321","02/13/2019","3:06:54","946157","530,000","پایا","33020933946"
"3000000159","9000000182","7/5/2018","21:48:00","680315","10,000","کارت به کارت","67798232669"
"2000000216","3000000371","05/26/2019","4:05:57","205735","28,660,000","کارت به کارت","75009966916"
"1000000238","8000000237","11/9/2018","8:56:54","792909","20,000","کارت به کارت","48753894575"
"3000000370","3000000471","09/20/2017","0:06:29","537901","5,450,000","کارت به کارت","25969874728"
"2000000243","8000000351","10/6/2019","1:55:05","134513","640,000","کارت به کارت","43615839595"
"8000000351","6000000432","4/1/2017","21:55:27","942578","536,230,000","ساتنا","66629097140"
"6000000478","4000000408","03/27/2017","4:59:55","269644","100,000","پایا","43790476191"
"7000000283","2000000010","1/8/2018","0:47:52","710677","243,690,000","پایا","39585539864"
"1000000152","6000000365","08/29/2017","23:05:48","996049","5,930,000","کارت به کارت","11700008966"
"9000000199","5000000104","11/28/2019","0:35:17","206215","82,150,000","پایا","60679748765"
"1000000312","6000000386","7/7/2018","16:39:38","225869","760,000","کارت به کارت","65397243130"
"2000000235","1000000426","11/27/2019","21:24:16","611705","495,420,000","پایا","26272954410"
"3000000037","8000000298","04/23/2018","0:12:29","239228","1,916,100,000","ساتنا","34105375572"
"5000000001","7000000379","12/5/2018","8:19:19","108638","9,000,000","پایا","59173424482"
"5000000045","7000000413","12/2/2019","4:16:02","767411","32,460,000","پایا","27499737235"
"1000000132","4000000250","01/16/2019","19:45:08","849858","158,690,000","پایا","71067113838"
"3000000370","7000000029","02/28/2017","21:50:27","804850","1,305,810,000","ساتنا","27378025093"
"4000000428","1000000289","10/25/2018","2:28:35","419667","1,290,000","کارت به کارت","79499892305"
"4000000064","6000000286","1/11/2019","5:24:36","765197","620,000","پایا","62713582126"
"8000000280","2000000307","12/24/2019","3:12:50","359802","8,830,000","پایا","96313533099"
"2000000373","5000000470","07/26/2019","22:21:25","925802","2,300,000","پایا","67749880741"
"6000000386","3000000288","10/26/2018","23:04:51","768410","79,820,000","پایا","55270705725"
"7000000472","2000000149","2/4/2018","12:53:49","681972","1,680,000","کارت به کارت","33035073429"
"9000000448","9000000210","10/22/2019","16:55:16","498321","870,000","کارت به کارت","83178125236"
"1000000066","9000000108","10/13/2018","23:10:51","134107","18,010,000","کارت به کارت","28852546170"
"2000000217","3000000157","09/26/2017","14:57:10","716265","2,040,000","کارت به کارت","51237220858"
"1000000302","6000000420","06/17/2018","0:52:02","455557","25,060,000","کارت به کارت","12920906328"
"3000000214","9000000099","6/4/2017","20:39:46","711238","7,810,000","کارت به کارت","93972033017"
"6000000002","3000000484","07/16/2019","16:23:41","516995","977,370,000","ساتنا","38398258974"
"3000000049","3000000477","8/4/2019","20:06:10","977450","3,870,000","کارت به کارت","55459635594"
"1000000080","1000000495","4/1/2018","9:15:53","149368","1,900,800,000","ساتنا","73282077917"
"7000000350","9000000263","01/24/2019","6:33:39","656952","5,690,000","کارت به کارت","49168114235"
"4000000418","7000000297","12/15/2017","11:52:46","864419","4,030,000","کارت به کارت","47087722289"
"5000000083","9000000435","07/24/2019","12:00:47","700736","1,835,290,000","ساتنا","34598580321"
"5000000296","9000000497","05/18/2018","22:30:51","656074","650,000","کارت به کارت","43124841998"
"9000000099","2000000112","06/23/2017","2:50:33","564971","104,170,000","پایا","95400206472"
"3000000440","5000000169","06/21/2018","10:34:04","209307","436,960,000","پایا","50604514762"
"1000000113","5000000338","6/4/2017","17:57:58","959184","17,210,000","کارت به کارت","69017533925"
"3000000477","8000000266","07/16/2017","16:58:53","163069","10,000","کارت به کارت","36282237778"
"4000000101","3000000371","09/17/2019","1:31:50","341795","30,000","کارت به کارت","52213768725"
"4000000320","5000000083","08/24/2019","5:20:49","106742","3,460,000","کارت به کارت","58077275753"
"7000000349","8000000032","01/22/2018","4:06:16","951482","15,800,000","کارت به کارت","41290098961"
"7000000327","7000000040","9/11/2019","2:57:16","754843","25,290,000","کارت به کارت","57909396844"
"5000000355","2000000361","04/26/2018","12:41:32","238981","990,000","کارت به کارت","30796841494"
"3000000337","3000000489","09/25/2018","6:23:00","401472","5,670,000","کارت به کارت","97112083224"
"6000000042","9000000184","12/5/2019","11:43:29","180452","400,000","کارت به کارت","35471808472"
"3000000034","4000000078","02/28/2018","13:24:55","689627","9,100,000","کارت به کارت","92381529979"
"6000000476","8000000237","08/15/2019","23:22:01","860908","605,030,000","ساتنا","50469048551"
"4000000202","3000000017","1/2/2018","4:29:41","863456","10,050,000","کارت به کارت","21101642644"
"6000000042","7000000297","4/9/2017","12:46:52","439002","2,850,000","پایا","41570328858"
"1000000460","5000000158","7/5/2018","7:00:40","181084","5,960,000","پایا","79601748739"
"1000000088","5000000363","1/6/2018","0:57:32","185276","1,891,110,000","ساتنا","58475765213"
"7000000207","3000000086","01/22/2017","12:34:44","927762","510,000","کارت به کارت","10257418348"
"8000000496","3000000484","04/18/2017","4:02:41","132224","3,270,000","پایا","45253774908"
"9000000292","1000000335","02/19/2017","9:56:29","771693","1,550,000","کارت به کارت","11420098077"
"2000000218","9000000483","11/8/2017","21:45:52","289122","9,490,000","پایا","76269919055"
"1000000132","3000000489","11/10/2017","5:28:55","511167","120,000","پایا","50076308104"
"9000000014","4000000391","2/2/2019","17:05:30","948248","780,000","کارت به کارت","35670598321"
"8000000247","2000000241","12/16/2018","20:26:18","145003","27,180,000","کارت به کارت","49424976081"
"3000000437","7000000379","2/6/2019","13:54:55","519860","1,519,430,000","ساتنا","31700201883"
"9000000058","4000000412","02/21/2019","0:17:52","540611","920,000","کارت به کارت","60332763390"
"3000000370","7000000162","05/26/2018","9:01:25","814197","48,730,000","پایا","75547711951"
"6000000381","5000000269","04/28/2019","10:22:56","464690","1,070,890,000","ساتنا","94500486362"
"6000000211","8000000447","10/13/2017","17:16:04","768758","241,250,000","پایا","22143952144"
"4000000294","2000000127","09/13/2018","9:55:39","887870","10,320,000","کارت به کارت","94798271278"
"4000000417","9000000483","06/25/2018","2:24:30","806039","4,070,000","کارت به کارت","54287390490"
"3000000440","1000000212","6/10/2018","23:08:32","519387","1,667,240,000","ساتنا","54756348316"
"9000000483","9000000014","9/11/2017","13:22:18","394371","412,840,000","پایا","39328914940"
"5000000380","9000000182","07/19/2017","4:23:40","105147","210,000","پایا","24715139311"
"1000000081","5000000008","3/10/2017","3:56:17","365901","330,000","کارت به کارت","51481890507"
"5000000141","4000000354","04/13/2017","16:49:06","633137","890,110,000","ساتنا","97736585571"
"1000000203","5000000296","04/26/2019","19:00:48","462967","1,964,700,000","ساتنا","28671949209"
"8000000442","8000000253","07/13/2018","1:03:31","477896","1,300,000","کارت به کارت","24164258722"
"7000000020","2000000474","4/3/2018","20:49:04","609848","11,390,000","کارت به کارت","88051217694"
"3000000195","1000000171","06/13/2019","17:48:52","548972","2,710,000","پایا","33269179323"
"7000000485","3000000019","12/19/2017","0:46:00","932535","819,940,000","ساتنا","63918208722"
"6000000256","9000000079","01/29/2019","18:02:15","893845","17,670,000","کارت به کارت","38367451376"
"4000000073","2000000373","3/5/2019","21:13:23","882011","240,000","کارت به کارت","87672869439"
"2000000023","7000000224","7/2/2017","18:05:36","827776","630,000","کارت به کارت","53272810037"
"2000000075","9000000482","09/22/2019","2:47:28","184404","90,000","کارت به کارت","54723108326"
"9000000197","4000000285","05/15/2018","20:09:38","795702","5,810,000","کارت به کارت","74233730186"
"8000000479","3000000477","01/18/2017","12:24:43","796565","5,900,000","کارت به کارت","92887844074"
"1000000212","9000000196","3/6/2018","21:06:46","370407","2,170,000","کارت به کارت","67365861263"
"8000000388","9000000401","05/21/2017","17:13:27","515690","308,460,000","پایا","24355201231"
"2000000241","8000000072","09/15/2018","19:12:47","550606","25,080,000","کارت به کارت","36434767051"
"9000000429","1000000261","4/1/2018","21:14:12","474449","5,790,000","پایا","39089560597"
"7000000106","2000000441","01/21/2018","6:55:35","892179","1,625,010,000","ساتنا","46479407969"
"9000000429","7000000239","2/6/2019","11:52:24","907870","24,990,000","کارت به کارت","32337431143"
"6000000458","4000000078","6/3/2018","23:36:08","582796","5,890,000","کارت به کارت","40354000636"
"6000000103","6000000188","6/11/2017","22:48:20","852329","313,810,000","پایا","26289753990"
"3000000050","8000000071","10/10/2019","23:07:08","316680","660,000","کارت به کارت","46306894410"
"2000000436","3000000084","01/14/2017","22:14:36","614351","730,000","کارت به کارت","51348738174"
"7000000379","8000000227","05/26/2018","7:06:35","438995","440,000","کارت به کارت","83683703813"
"1000000003","7000000367","08/13/2017","10:14:46","315012","800,000","کارت به کارت","48938665523"
"6000000002","1000000203","9/7/2018","10:47:03","899438","13,440,000","کارت به کارت","50497440122"
"1000000378","9000000058","06/27/2019","3:04:57","510047","141,180,000","پایا","55382312381"
"1000000424","7000000434","05/13/2018","14:11:56","250290","6,740,000","پایا","12294441832"
"6000000211","1000000424","08/14/2019","11:46:13","940367","960,000","پایا","51283382437"
"2000000179","7000000396","04/27/2017","3:54:27","952792","1,412,630,000","ساتنا","14205018963"
"2000000031","9000000331","5/6/2018","22:02:33","974139","310,000","کارت به کارت","95672325337"
"4000000430","9000000439","07/21/2019","20:41:19","531420","9,790,000","کارت به کارت","45044110761"
"3000000176","3000000475","11/22/2017","8:12:35","341617","244,560,000","پایا","18289680483"
"6000000181","3000000049","09/19/2017","16:35:57","834910","7,970,000","پایا","18137150859"
"7000000472","4000000304","8/1/2019","13:29:33","108960","3,830,000","پایا","34311354057"
"9000000422","2000000450","08/20/2019","6:35:41","170202","25,860,000","کارت به کارت","60036675408"
"3000000160","3000000406","1/11/2018","16:51:51","749377","1,996,020,000","ساتنا","48312918399"
"7000000133","2000000010","3/4/2017","21:35:24","171435","7,620,000","کارت به کارت","98898649716"
"6000000456","3000000017","8/3/2017","17:51:23","650776","11,180,000","کارت به کارت","81374439952"
"8000000306","3000000195","04/27/2019","12:16:15","516912","408,400,000","پایا","28973150234"
"4000000246","7000000040","10/1/2019","8:04:05","659861","395,000,000","پایا","25003871437"
"3000000176","5000000311","4/11/2017","4:54:45","400483","14,560,000","کارت به کارت","28846580114"
"6000000488","8000000156","06/26/2019","11:27:22","408149","810,000","کارت به کارت","89181238945"
"3000000494","3000000437","05/26/2018","13:55:09","911311","209,640,000","پایا","54018622078"
"6000000015","4000000123","2/1/2019","9:00:52","582249","320,000","کارت به کارت","64332472452"
"9000000482","4000000410","06/27/2019","11:13:13","269302","1,272,900,000","ساتنا","67351179831"
"7000000125","6000000109","06/27/2019","23:52:15","120148","70,000","کارت به کارت","89265512467"
"6000000002","2000000193","11/20/2019","5:13:05","233808","779,850,000","ساتنا","15791058920"
"4000000400","3000000157","8/1/2019","7:01:29","936487","14,780,000","کارت به کارت","10802267737"
"7000000026","5000000445","1/4/2019","4:59:32","602758","218,050,000","پایا","75518236696"
"8000000298","5000000043","05/14/2017","20:39:05","882132","5,970,000","پایا","79511593164"
"2000000217","1000000499","06/14/2019","8:38:41","546588","1,606,280,000","ساتنا","39484731333"
"9000000155","5000000481","10/16/2019","6:36:43","931457","1,549,260,000","ساتنا","80966454647"
"1000000088","5000000163","06/26/2017","5:47:59","381944","1,579,360,000","ساتنا","77830908554"
"5000000278","9000000331","11/26/2018","16:11:25","636918","30,000","کارت به کارت","48768442942"
"9000000108","8000000402","5/2/2017","5:05:39","154297","3,160,000","کارت به کارت","93138145661"
"5000000041","8000000030","9/7/2017","20:45:46","125136","280,000","کارت به کارت","72673340232"
"3000000039","8000000461","2/1/2019","14:36:41","645467","1,114,200,000","ساتنا","62438297076"
"9000000331","9000000448","06/15/2018","23:29:31","197630","720,000","کارت به کارت","40494492127"
"7000000297","6000000226","06/23/2017","16:10:25","577211","870,000","کارت به کارت","21864780443"
"1000000301","3000000019","8/10/2017","9:45:46","318483","130,000","کارت به کارت","20285436630"
"8000000156","8000000280","4/11/2018","1:45:49","622411","7,260,000","پایا","18395345071"
"6000000343","7000000168","11/14/2018","5:51:40","559898","800,000","کارت به کارت","32938948477"
"5000000005","6000000420","9/12/2019","8:12:55","589804","14,770,000","پایا","48209863846"
"7000000100","6000000318","05/25/2017","17:18:52","534075","430,000","کارت به کارت","31383014346"
"3000000374","4000000486","12/14/2017","17:00:00","725104","325,760,000","پایا","17056570226"
"5000000008","9000000491","12/17/2019","6:28:57","336722","12,930,000","کارت به کارت","20424276640"
"9000000435","2000000361","10/11/2017","1:38:16","808091","580,000","کارت به کارت","29835628448"
"1000000132","1000000317","12/18/2017","5:13:08","340984","330,000","کارت به کارت","91068770732"
"5000000141","7000000009","11/23/2017","23:00:39","787255","6,720,000","کارت به کارت","99248189902"
"4000000316","4000000418","07/28/2018","3:21:58","470765","1,232,950,000","ساتنا","46690691017"
"6000000383","5000000274","9/1/2017","15:40:30","292006","600,000","کارت به کارت","76156775454"
"2000000077","5000000062","3/5/2019","12:17:55","285037","1,128,810,000","ساتنا","73421503730"
"3000000268","6000000287","02/28/2019","15:09:51","801510","1,033,630,000","ساتنا","96740801992"
"2000000348","2000000235","4/1/2018","22:05:28","564255","8,250,000","کارت به کارت","93614544634"
"2000000457","5000000342","7/12/2019","15:54:39","384067","13,060,000","کارت به کارت","73493610551"
"3000000240","2000000243","06/14/2018","5:07:20","737985","100,240,000","پایا","83385434379"
"6000000002","8000000048","10/24/2018","3:49:58","781989","324,500,000","پایا","29653814405"
"9000000331","1000000203","11/4/2019","23:55:32","515484","58,680,000","پایا","19029904497"
"6000000135","5000000151","10/16/2019","5:48:31","200877","1,926,040,000","ساتنا","10578473266"
"7000000009","1000000398","6/2/2018","20:19:59","365009","6,220,000","پایا","73282536908"
"2000000075","9000000405","12/2/2018","0:12:02","943291","820,000","پایا","60191315192"
"2000000193","2000000144","5/6/2019","5:40:32","423825","44,040,000","پایا","75098052263"
"6000000476","3000000037","12/18/2017","10:38:36","773304","660,000","پایا","43198936350"
"2000000260","2000000000","11/16/2018","8:28:24","353191","12,530,000","کارت به کارت","61810636834"
"2000000259","7000000136","2/12/2018","16:36:05","992766","440,000","کارت به کارت","72489262211"
"5000000205","6000000042","08/22/2018","6:34:38","332828","12,580,000","کارت به کارت","82007775750"
"6000000103","4000000121","11/6/2019","15:32:47","878392","250,000","کارت به کارت","61335858627"
"2000000446","6000000103","9/3/2017","14:54:24","878365","1,299,010,000","ساتنا","51730470367"
"9000000431","4000000304","8/11/2018","19:02:34","251458","207,230,000","پایا","77040171267"
"9000000405","2000000139","3/9/2019","6:31:15","436941","838,200,000","ساتنا","76374128430"
"4000000145","2000000457","10/14/2017","12:28:16","160740","3,630,000","پایا","32353134582"
"3000000068","4000000492","09/28/2019","2:40:34","264329","1,840,450,000","ساتنا","63860834232"
"5000000104","4000000320","11/13/2017","8:46:09","386106","40,000","کارت به کارت","30355683956"
"4000000285","8000000055","8/2/2019","17:52:00","377835","780,000","پایا","64383801865"
"6000000347","3000000377","12/12/2019","11:47:41","316573","473,070,000","پایا","95540578431"
"4000000229","5000000380","05/26/2019","10:37:22","557322","657,160,000","ساتنا","72915465407"
"6000000188","9000000429","08/15/2019","11:12:15","271878","790,000","کارت به کارت","42436885706"
"9000000058","6000000488","11/7/2018","13:34:27","768614","470,000","کارت به کارت","91415819467"
"1000000426","5000000233","7/8/2019","6:12:52","354662","647,720,000","ساتنا","80305384608"
"6000000110","3000000370","3/1/2019","4:27:21","270264","965,970,000","ساتنا","59621780578"
"9000000435","7000000224","12/5/2018","6:32:23","508992","450,000","کارت به کارت","86793368247"
"3000000019","5000000151","1/7/2017","11:07:48","262347","100,000","پایا","13603194575"
"5000000470","1000000236","5/7/2017","8:12:55","199541","70,000","کارت به کارت","10956486284"
"7000000154","8000000156","09/20/2019","20:39:14","732106","18,070,000","کارت به کارت","35437116521"
"2000000243","3000000068","2/11/2017","9:39:05","372857","6,750,000","کارت به کارت","90189269519"
"4000000073","1000000360","3/7/2018","5:49:43","529354","910,100,000","ساتنا","65749261898"
"5000000233","2000000235","8/11/2018","1:15:53","621918","12,780,000","کارت به کارت","99904141246"
"3000000049","7000000367","11/10/2019","17:45:13","996744","160,000","کارت به کارت","12867139373"
"7000000105","6000000188","07/17/2019","2:47:15","616677","780,000","کارت به کارت","43294709373"
"6000000188","9000000014","04/13/2019","3:37:25","320539","1,291,040,000","ساتنا","28680235555"
"1000000088","1000000289","12/4/2019","4:39:58","747424","670,000","کارت به کارت","58461707339"
"4000000180","5000000481","03/28/2018","6:44:16","702672","441,370,000","پایا","17729275904"
"9000000184","8000000281","02/17/2017","4:27:20","735293","1,006,930,000","ساتنا","49011019373"
"5000000083","8000000275","07/17/2018","2:14:44","247928","7,050,000","کارت به کارت","87531919589"
"6000000219","9000000439","05/20/2018","12:48:52","252772","290,000","کارت به کارت","81430769997"
"7000000413","5000000278","07/13/2017","12:38:28","495143","24,580,000","کارت به کارت","70572212265"
"4000000368","8000000322","09/23/2019","21:44:37","339767","760,000","کارت به کارت","52151845560"
"9000000128","3000000076","3/12/2019","9:13:44","702501","296,990,000","پایا","35288897176"
"2000000436","5000000047","12/26/2018","1:08:57","346621","2,050,000","کارت به کارت","47513539262"
"3000000467","7000000051","10/2/2017","13:34:59","530247","7,710,000","کارت به کارت","36519503084"
"4000000035","9000000405","11/10/2017","16:30:18","934001","5,010,000","کارت به کارت","88713522761"
"2000000446","8000000266","04/28/2017","11:44:53","212874","919,870,000","ساتنا","57835569753"
"7000000357","6000000473","5/12/2017","13:22:15","518309","120,000","کارت به کارت","18841624599"
"2000000299","7000000051","3/10/2018","14:52:53","296469","5,330,000","کارت به کارت","92314467382"
"8000000137","4000000329","01/13/2018","8:42:41","633538","84,770,000","پایا","40807923722"
"8000000447","4000000073","7/8/2018","14:57:48","499657","25,140,000","پایا","22673614364"
"3000000111","6000000181","3/11/2017","4:51:36","586368","1,550,000","کارت به کارت","77353827224"
"2000000116","7000000136","12/4/2017","14:26:06","458664","1,188,020,000","ساتنا","96516865284"
"6000000015","2000000023","06/22/2017","16:22:07","959253","656,860,000","ساتنا","92691331728"
"9000000232","7000000283","9/11/2018","0:16:50","585638","3,730,000","کارت به کارت","16404502156"
"7000000485","5000000296","02/20/2017","0:06:33","932157","1,665,000,000","ساتنا","40474324914"
"2000000054","5000000425","5/4/2017","8:38:28","106252","590,000","کارت به کارت","29865588183"
"5000000163","6000000392","02/27/2017","19:06:44","398962","180,410,000","پایا","92839435952"
"2000000307","3000000406","4/11/2018","5:39:28","816496","6,860,000","کارت به کارت","16000317306"
"8000000442","2000000307","02/19/2019","13:57:12","430244","1,980,000","کارت به کارت","85633398374"
"3000000406","2000000255","03/29/2017","6:26:16","239313","1,096,630,000","ساتنا","88018544809"
"1000000254","8000000063","4/6/2017","8:29:39","197531","6,560,000","پایا","71767448398"
"8000000262","4000000165","4/2/2017","11:04:42","722697","24,250,000","کارت به کارت","35949791657"
"9000000439","3000000313","4/12/2017","18:15:29","883805","4,040,000","پایا","78809321967"
"9000000128","8000000142","12/18/2017","20:55:10","519408","7,500,000","پایا","66073451441"
"6000000211","9000000490","3/3/2017","18:44:49","678389","670,000","کارت به کارت","49901924370"
"6000000042","3000000049","07/16/2017","19:54:51","495279","774,620,000","ساتنا","35697218400"
"5000000332","4000000417","2/2/2017","14:56:13","227214","20,000","کارت به کارت","42623509424"
"9000000483","3000000475","09/13/2017","5:19:35","424486","1,096,060,000","ساتنا","42482998342"
"6000000098","4000000417","01/27/2017","4:27:05","353709","602,810,000","ساتنا","86913313534"
"2000000409","8000000032","11/15/2019","7:10:55","477201","670,000","پایا","10944108835"
"1000000360","2000000436","10/27/2019","0:41:44","907242","450,000","کارت به کارت","71181646728"
"9000000210","8000000257","11/3/2017","5:05:55","212239","250,000","پایا","83670846370"
"3000000119","7000000134","9/7/2019","11:22:24","168765","5,120,000","کارت به کارت","51174445246"
"9000000221","2000000323","07/23/2018","14:19:52","189450","5,410,000","پایا","34043010561"
"3000000385","6000000473","02/19/2019","3:25:20","827271","101,970,000","پایا","63934967660"
"6000000085","9000000182","1/4/2018","3:08:16","954638","20,000","کارت به کارت","86221860984"
"1000000325","9000000053","4/3/2019","12:17:36","848330","1,336,430,000","ساتنا","96522299360"
"4000000304","6000000085","08/22/2017","20:26:23","655325","140,000","پایا","83571053949"
"1000000080","6000000478","11/3/2017","21:26:33","551680","130,000","پایا","43791592845"
"5000000363","8000000280","06/15/2019","8:43:40","226387","10,030,000","کارت به کارت","54648590363"
"8000000264","1000000378","12/8/2017","17:52:46","951025","540,000","کارت به کارت","86594078651"
"4000000354","6000000383","3/9/2019","15:29:54","536015","8,630,000","پایا","29056848918"
"4000000246","7000000044","2/12/2017","22:30:50","270332","751,240,000","ساتنا","15110462310"
"3000000268","9000000118","01/13/2019","13:11:35","315529","610,000","کارت به کارت","86868445228"
"4000000391","4000000101","09/19/2018","18:56:20","666341","160,000","کارت به کارت","70920985805"
"5000000074","6000000103","11/10/2019","5:06:38","646810","730,000","پایا","96932285479"
"6000000135","3000000484","08/28/2018","7:34:40","111329","1,884,190,000","ساتنا","39390106914"
"3000000089","8000000388","10/23/2017","3:09:14","397794","752,650,000","ساتنا","51698144219"
"2000000307","8000000462","11/10/2019","22:01:40","324158","3,530,000","کارت به کارت","18693676105"
"8000000293","5000000158","10/25/2019","16:55:34","650250","5,110,000","پایا","95153598792"
"9000000058","6000000369","10/26/2019","18:44:15","512380","491,390,000","پایا","50370265258"
"4000000067","7000000124","01/23/2018","3:44:55","242487","7,680,000","کارت به کارت","55513574489"
"5000000158","1000000312","03/27/2019","15:29:53","764991","630,000","کارت به کارت","35308348781"
"5000000043","3000000352","05/27/2017","21:02:01","347687","270,000","کارت به کارت","27979611113"
"5000000163","8000000142","1/9/2018","22:20:55","929887","1,130,000","کارت به کارت","91493696538"
"3000000288","8000000247","8/6/2018","17:10:07","390908","15,570,000","کارت به کارت","50682026501"
"8000000048","8000000137","10/17/2018","14:16:33","618459","3,510,000","پایا","73652168593"
"8000000156","9000000097","12/26/2019","21:18:24","389980","210,890,000","پایا","11937352584"
"9000000210","5000000074","06/15/2017","9:51:07","644133","8,430,000","پایا","82557148958"
"9000000452","5000000425","08/24/2018","8:33:52","951072","1,550,920,000","ساتنا","40365803632"
"7000000485","2000000436","02/24/2018","17:57:03","984811","700,000","پایا","71193499569"
"9000000331","5000000303","02/24/2017","2:03:41","967761","330,000","کارت به کارت","62447364982"
"8000000281","7000000060","02/18/2017","21:47:53","297605","740,000","کارت به کارت","81827054073"
"2000000218","8000000281","5/4/2019","16:07:29","592949","600,000","کارت به کارت","26695316238"
"2000000166","3000000050","9/12/2018","6:01:12","673832","650,000","کارت به کارت","41194014105"
"9000000184","1000000289","09/27/2017","18:54:55","309197","1,780,000","کارت به کارت","95387602044"
"3000000276","6000000038","08/14/2019","2:35:58","617538","470,000","کارت به کارت","55534180115"
"8000000308","4000000290","9/1/2019","20:43:24","375193","2,600,000","کارت به کارت","52463415013"
"8000000496","9000000439","4/2/2017","10:34:46","405705","24,410,000","کارت به کارت","34616084328"
"9000000199","9000000118","6/3/2019","11:41:12","829706","8,060,000","کارت به کارت","27143329563"
"2000000299","9000000170","7/8/2017","0:51:31","342004","960,000","پایا","39747749425"
"8000000072","7000000124","02/21/2018","0:18:17","202343","150,000","کارت به کارت","54592967861"
"4000000415","4000000486","2/8/2017","16:04:29","639965","30,000","کارت به کارت","23515690463"
"1000000231","7000000009","11/10/2019","18:29:48","671414","2,270,000","کارت به کارت","37416288549"
"9000000052","7000000209","02/24/2018","9:06:03","153646","400,000","کارت به کارت","75682869568"
"1000000016","8000000055","07/24/2019","14:23:16","535680","760,000","کارت به کارت","57066707433"
"9000000448","5000000465","11/6/2018","6:23:52","158681","755,930,000","ساتنا","48764971695"
"9000000058","1000000203","3/8/2017","15:17:30","927641","27,330,000","کارت به کارت","58675148316"
"9000000087","8000000351","10/24/2019","18:33:04","876582","6,060,000","کارت به کارت","32320987300"
"3000000068","4000000294","12/9/2018","9:23:01","455330","5,960,000","کارت به کارت","83331878313"
"2000000000","4000000035","05/13/2017","15:01:13","705524","950,000","کارت به کارت","86729546837"
"3000000034","9000000033","6/3/2017","15:28:39","751895","139,610,000","پایا","38578569475"
"8000000275","8000000227","04/14/2017","14:50:12","681880","73,570,000","پایا","79154866011"
"2000000223","4000000245","11/21/2019","7:48:45","900759","686,330,000","ساتنا","58425518720"
"2000000364","7000000376","08/29/2018","9:38:43","429022","1,683,730,000","ساتنا","21612581178"
"9000000427","4000000091","04/29/2018","9:51:25","473443","802,590,000","ساتنا","97717667805"
"3000000494","8000000461","1/2/2019","16:57:53","525791","421,570,000","پایا","57784375492"
"7000000021","8000000072","6/8/2018","9:52:27","699225","1,907,780,000","ساتنا","77419583783"
"7000000349","2000000299","03/18/2019","14:33:13","494658","7,980,000","کارت به کارت","67861610725"
"8000000388","3000000337","4/9/2017","18:21:58","927422","1,030,000","پایا","12163322720"
"4000000389","5000000104","08/15/2019","14:38:26","197057","1,926,630,000","ساتنا","82698801837"
"3000000159","2000000450","05/23/2019","11:26:18","252408","6,620,000","پایا","25090106867"
"5000000481","1000000328","12/12/2017","17:48:15","620592","1,685,970,000","ساتنا","44791771043"
"4000000389","4000000285","3/8/2019","9:50:46","538060","915,160,000","ساتنا","18554379119"
"6000000343","1000000499","07/15/2018","14:35:43","868753","339,820,000","پایا","49223503393"
"1000000066","6000000098","7/9/2019","13:23:53","247289","860,000","کارت به کارت","53533270626"
"3000000034","9000000014","06/23/2017","21:00:36","167856","1,060,080,000","ساتنا","73194946032"
"6000000369","2000000218","02/13/2018","2:48:41","662148","1,210,000","کارت به کارت","23911155475"
"1000000171","3000000122","05/27/2017","17:53:27","479740","258,780,000","پایا","10375893100"
